160106	RA	----GSF-	τῆς	ὁ		o(
160106	N-	----GSF-	ἐπιθέσεως	ἐπίθεσις		e)pi/qesij
160106	RA	----GPF-	τῶν	ὁ		o(
160106	N-	----GPF-	χειρῶν	χείρ		xei/r
160106	RP	----GS--	μου	ἐγώ	·	e)gw/
160107	D-	--------	οὐ	οὐ		ou)
160107	C-	--------	γὰρ	γάρ		ga/r
160107	V-	3AAI-S--	ἔδωκεν	δίδωμι		di/dwmi
160107	RP	----DP--	ἡμῖν	ἐγώ		e)gw/
160107	RA	----NSM-	ὁ	ὁ		o(
160107	N-	----NSM-	θεὸς	θεός		qeo/j
160107	N-	----ASN-	πνεῦμα	πνεῦμα		pneu=ma
160107	N-	----GSF-	δειλίας	δειλία	,	deili/a
160107	C-	--------	ἀλλὰ	ἀλλά		a)lla/
160107	N-	----GSF-	δυνάμεως	δύναμις		du/namij
160107	C-	--------	καὶ	καί		kai/
160107	N-	----GSF-	ἀγάπης	ἀγάπη		a)ga/ph
160107	C-	--------	καὶ	καί		kai/
160107	N-	----GSM-	σωφρονισμοῦ	σωφρονισμός	.	swfronismo/j
160108	D-	--------	Μὴ	μή		mh/
160108	C-	--------	οὖν	οὖν		ou)=n
160108	V-	2APS-S--	ἐπαισχυνθῇς	ἐπαισχύνομαι		e)paisxu/nomai
160108	RA	----ASN-	τὸ	ὁ		o(
160108	N-	----ASN-	μαρτύριον	μαρτύριον		martu/rion
160108	RA	----GSM-	τοῦ	ὁ		o(
160108	N-	----GSM-	κυρίου	κύριος		ku/rioj
160108	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
160108	C-	--------	μηδὲ	μηδέ		mhde/
160108	RP	----AS--	ἐμὲ	ἐγώ		e)gw/
160108	RA	----ASM-	τὸν	ὁ		o(
160108	N-	----ASM-	δέσμιον	δέσμιος		de/smioj
160108	RP	----GSM-	αὐτοῦ	αὐτός	,	au)to/j
160108	C-	--------	ἀλλὰ	ἀλλά		a)lla/
160108	V-	2AAD-S--	συγκακοπάθησον	συγκακοπαθέω		sugkakopaqe/w
160108	RA	----DSN-	τῷ	ὁ		o(
160108	N-	----DSN-	εὐαγγελίῳ	εὐαγγέλιον		eu)agge/lion
160108	P-	--------	κατὰ	κατά		kata/
160108	N-	----ASF-	δύναμιν	δύναμις		du/namij
160108	N-	----GSM-	θεοῦ	θεός	,	qeo/j
160109	RA	----GSM-	τοῦ	ὁ		o(
160109	V-	-AAPGSM-	σώσαντος	σῴζω		sw/|zw
160109	RP	----AP--	ἡμᾶς	ἐγώ		e)gw/
160109	C-	--------	καὶ	καί		kai/
160109	V-	-AAPGSM-	καλέσαντος	καλέω		kale/w
160109	N-	----DSF-	κλήσει	κλῆσις		klh=sij
160109	A-	----DSF-	ἁγίᾳ	ἅγιος	,	a(/gioj
160109	D-	--------	οὐ	οὐ		ou)
160109	P-	--------	κατὰ	κατά		kata/
160109	RA	----APN-	τὰ	ὁ		o(
160109	N-	----APN-	ἔργα	ἔργον		e)/rgon
160109	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
160109	C-	--------	ἀλλὰ	ἀλλά		a)lla/
160109	P-	--------	κατὰ	κατά		kata/
160109	A-	----ASF-	ἰδίαν	ἴδιος		i)/dioj
160109	N-	----ASF-	πρόθεσιν	πρόθεσις		pro/qesij
160109	C-	--------	καὶ	καί		kai/
160109	N-	----ASF-	χάριν	χάρις	,	xa/rij
160109	RA	----ASF-	τὴν	ὁ		o(
160109	V-	-APPASF-	δοθεῖσαν	δίδωμι		di/dwmi
160109	RP	----DP--	ἡμῖν	ἐγώ		e)gw/
160109	P-	--------	ἐν	ἐν		e)n
160109	N-	----DSM-	Χριστῷ	Χριστός		Xristo/j
160109	N-	----DSM-	Ἰησοῦ	Ἰησοῦς		I)hsou=j
160109	P-	--------	πρὸ	πρό		pro/
160109	N-	----GPM-	χρόνων	χρόνος		xro/noj
160109	A-	----GPM-	αἰωνίων	αἰώνιος	,	ai)w/nioj
160110	V-	-APPASF-	φανερωθεῖσαν	φανερόω		fanero/w
160110	C-	--------	δὲ	δέ		de/
160110	D-	--------	νῦν	νῦν		nu=n
160110	P-	--------	διὰ	διά		dia/
160110	RA	----GSF-	τῆς	ὁ		o(
160110	N-	----GSF-	ἐπιφανείας	ἐπιφάνεια		e)pifa/neia
160110	RA	----GSM-	τοῦ	ὁ		o(
160110	N-	----GSM-	σωτῆρος	σωτήρ		swth/r
160110	RP	----GP--	ἡμῶν	ἐγώ		e)gw/
160110	N-	----GSM-	Ἰησοῦ	Ἰησοῦς		I)hsou=j
160110	N-	----GSM-	Χριστοῦ	Χριστός	,	Xristo/j
160110	V-	-AAPGSM-	καταργήσαντος	καταργέω		katarge/w
160110	C-	--------	μὲν	μέν		me/n
160110	RA	----ASM-	τὸν	ὁ		o(
160110	N-	----ASM-	θάνατον	θάνατος		qa/natoj
160110	V-	-AAPGSM-	φωτίσαντος	φωτίζω		fwti/zw
160110	C-	--------	δὲ	δέ		de/
160110	N-	----ASF-	ζωὴν	ζωή		zwh/
160110	C-	--------	καὶ	καί		kai/
160110	N-	----ASF-	ἀφθαρσίαν	ἀφθαρσία		a)fqarsi/a
160110	P-	--------	διὰ	διά		dia/
160110	RA	----GSN-	τοῦ	ὁ		o(
160110	N-	----GSN-	εὐαγγελίου	εὐαγγέλιον	,	eu)agge/lion
160111	P-	--------	εἰς	εἰς		ei)j
160111	RR	----ASN-	ὃ	ὅς		o(/j
160111	V-	1API-S--	ἐτέθην	τίθημι		ti/qhmi
160111	RP	----NS--	ἐγὼ	ἐγώ		e)gw/
160111	N-	----NSM-	κῆρυξ	κῆρυξ		kh=ruc
160111	C-	--------	καὶ	καί		kai/
160111	N-	----NSM-	ἀπόστολος	ἀπόστολος		a)po/stoloj
160111	C-	--------	καὶ	καί		kai/
160111	N-	----NSM-	διδάσκαλος	διδάσκαλος	.	dida/skaloj
160112	P-	--------	δι	διά		dia/
160112	RR	----ASF-	ἣν	ὅς		o(/j
160112	N-	----ASF-	αἰτίαν	αἰτία		ai)ti/a
160112	D-	--------	καὶ	καί		kai/
160112	RD	----APN-	ταῦτα	οὗτος		ou(=toj
160112	V-	1PAI-S--	πάσχω	πάσχω	,	pa/sxw
160112	C-	--------	ἀλλ	ἀλλά		a)lla/
160112	D-	--------	οὐκ	οὐ		ou)
160112	V-	1PMI-S--	ἐπαισχύνομαι	ἐπαισχύνομαι	,	e)paisxu/nomai
160112	V-	1XAI-S--	οἶδα	οἶδα		oi)=da
160112	C-	--------	γὰρ	γάρ		ga/r
160112	RR	----DSM-	ᾧ	ὅς		o(/j
160112	V-	1XAI-S--	πεπίστευκα	πιστεύω	,	pisteu/w
160112	C-	--------	καὶ	καί		kai/
160112	V-	1XPI-S--	πέπεισμαι	πείθω		pei/qw
160112	C-	--------	ὅτι	ὅτι		o(/ti
160112	A-	----NSM-	δυνατός	δυνατός		dunato/j
160112	V-	3PAI-S--	ἐστιν	εἰμί		ei)mi/
160112	RA	----ASF-	τὴν	ὁ		o(
160112	N-	----ASF-	παραθήκην	παραθήκη		paraqh/kh
160112	RP	----GS--	μου	ἐγώ		e)gw/
160112	V-	-AAN----	φυλάξαι	φυλάσσω		fula/ssw
160112	P-	--------	εἰς	εἰς		ei)j
160112	RD	----ASF-	ἐκείνην	ἐκεῖνος		e)kei=noj
160112	RA	----ASF-	τὴν	ὁ		o(
160112	N-	----ASF-	ἡμέραν	ἡμέρα	.	h(me/ra
160113	N-	----ASF-	ὑποτύπωσιν	ὑποτύπωσις		u(potu/pwsij
160113	V-	2PAD-S--	ἔχε	ἔχω		e)/xw
160113	V-	-PAPGPM-	ὑγιαινόντων	ὑγιαίνω		u(giai/nw
160113	N-	----GPM-	λόγων	λόγος		lo/goj
160113	RR	----GPM-	ὧν	ὅς		o(/j
160113	P-	--------	παρ	παρά		para/
160113	RP	----GS--	ἐμοῦ	ἐγώ		e)gw/
160113	V-	2AAI-S--	ἤκουσας	ἀκούω		a)kou/w
160113	P-	--------	ἐν	ἐν		e)n
160113	N-	----DSF-	πίστει	πίστις		pi/stij
160113	C-	--------	καὶ	καί		kai/
160113	N-	----DSF-	ἀγάπῃ	ἀγάπη		a)ga/ph
160113	RA	----DSF-	τῇ	ὁ		o(
160113	P-	--------	ἐν	ἐν		e)n
160113	N-	----DSM-	Χριστῷ	Χριστός		Xristo/j
160113	N-	----DSM-	Ἰησοῦ	Ἰησοῦς	·	I)hsou=j
160114	RA	----ASF-	τὴν	ὁ		o(
160114	A-	----ASF-	καλὴν	καλός		kalo/j
160114	N-	----ASF-	παραθήκην	παραθήκη		paraqh/kh
160114	V-	2AAD-S--	φύλαξον	φυλάσσω		fula/ssw
160114	P-	--------	διὰ	διά		dia/
160114	N-	----GSN-	πνεύματος	πνεῦμα		pneu=ma
160114	A-	----GSN-	ἁγίου	ἅγιος		a(/gioj
160114	RA	----GSN-	τοῦ	ὁ		o(
160114	V-	-PAPGSN-	ἐνοικοῦντος	ἐνοικέω		e)noike/w
160114	P-	--------	ἐν	ἐν		e)n
160114	RP	----DP--	ἡμῖν	ἐγώ	.	e)gw/
160115	V-	2XAI-S--	Οἶδας	οἶδα		oi)=da
160115	RD	----ASN-	τοῦτο	οὗτος		ou(=toj
160115	D-	--------	ὅτι	ὅτι		o(/ti
160115	V-	3API-P--	ἀπεστράφησάν	ἀποστρέφω		a)postre/fw
160115	RP	----AS--	με	ἐγώ		e)gw/
160115	A-	----NPM-	πάντες	πᾶς		pa=j
160115	RA	----NPM-	οἱ	ὁ		o(
160115	P-	--------	ἐν	ἐν		e)n
160115	RA	----DSF-	τῇ	ὁ		o(
160115	N-	----DSF-	Ἀσίᾳ	Ἀσία	,	A)si/a
160115	RR	----GPM-	ὧν	ὅς		o(/j
160115	V-	3PAI-S--	ἐστιν	εἰμί		ei)mi/
160115	N-	----NSM-	Φύγελος	Φύγελος		Fu/geloj
160115	C-	--------	καὶ	καί		kai/
160115	N-	----NSM-	Ἑρμογένης	Ἑρμογένης	.	E(rmoge/nhj
160116	V-	3AAO-S--	δῴη	δίδωμι		di/dwmi
160116	N-	----ASN-	ἔλεος	ἔλεος		e)/leoj
160116	RA	----NSM-	ὁ	ὁ		o(
160116	N-	----NSM-	κύριος	κύριος		ku/rioj
160116	RA	----DSM-	τῷ	ὁ		o(
160116	N-	----GSM-	Ὀνησιφόρου	Ὀνησίφορος		O)nhsi/foroj
160116	N-	----DSM-	οἴκῳ	οἶκος	,	oi)=koj
160116	C-	--------	ὅτι	ὅτι		o(/ti
160116	D-	--------	πολλάκις	πολλάκις		polla/kij
160116	RP	----AS--	με	ἐγώ		e)gw/
160116	V-	3AAI-S--	ἀνέψυξεν	ἀναψύχω	,	a)nayu/xw
160116	C-	--------	καὶ	καί		kai/
160116	RA	----ASF-	τὴν	ὁ		o(
160116	N-	----ASF-	ἅλυσίν	ἅλυσις		a(/lusij
160116	RP	----GS--	μου	ἐγώ		e)gw/
160116	D-	--------	οὐκ	οὐ		ou)
160116	V-	3API-S--	ἐπαισχύνθη	ἐπαισχύνομαι	·	e)paisxu/nomai
160117	C-	--------	ἀλλὰ	ἀλλά		a)lla/
160117	V-	-AMPNSM-	γενόμενος	γίνομαι		gi/nomai
160117	P-	--------	ἐν	ἐν		e)n
160117	N-	----DSF-	Ῥώμῃ	Ῥώμη		R(w/mh
160117	D-	--------	σπουδαίως	σπουδαίως		spoudai/wj
160117	V-	3AAI-S--	ἐζήτησέν	ζητέω		zhte/w
160117	RP	----AS--	με	ἐγώ		e)gw/
160117	C-	--------	καὶ	καί		kai/
160117	V-	3AAI-S--	εὗρεν	εὑρίσκω		eu(ri/skw
160118	V-	3AAO-S--	δῴη	δίδωμι		di/dwmi
160118	RP	----DSM-	αὐτῷ	αὐτός		au)to/j
160118	RA	----NSM-	ὁ	ὁ		o(
160118	N-	----NSM-	κύριος	κύριος		ku/rioj
160118	V-	-AAN----	εὑρεῖν	εὑρίσκω		eu(ri/skw
160118	N-	----ASN-	ἔλεος	ἔλεος		e)/leoj
160118	P-	--------	παρὰ	παρά		para/
160118	N-	----GSM-	κυρίου	κύριος		ku/rioj
160118	P-	--------	ἐν	ἐν		e)n
160118	RD	----DSF-	ἐκείνῃ	ἐκεῖνος		e)kei=noj
160118	RA	----DSF-	τῇ	ὁ		o(
160118	N-	----DSF-	ἡμέρᾳ	ἡμέρα		h(me/ra
160118	C-	--------	καὶ	καί		kai/
160118	RR	----APN-	ὅσα	ὅσος		o(/soj
160118	P-	--------	ἐν	ἐν		e)n
160118	N-	----DSF-	Ἐφέσῳ	Ἔφεσος		E)/fesoj
160118	V-	3AAI-S--	διηκόνησεν	διακονέω	,	diakone/w
160118	A-	----ASNC	βέλτιον	βέλτιον		be/ltion
160118	RP	----NS--	σὺ	σύ		su/
160118	V-	2PAI-S--	γινώσκεις	γινώσκω	.	ginw/skw
160201	RP	----NS--	Σὺ	σύ		su/
160201	C-	--------	οὖν	οὖν	,	ou)=n
160201	N-	----VSN-	τέκνον	τέκνον		te/knon
160201	RP	----GS--	μου	ἐγώ	,	e)gw/
160201	V-	2PPD-S--	ἐνδυναμοῦ	ἐνδυναμόω		e)ndunamo/w
160201	P-	--------	ἐν	ἐν		e)n
160201	RA	----DSF-	τῇ	ὁ		o(
160201	N-	----DSF-	χάριτι	χάρις		xa/rij
160201	RA	----DSF-	τῇ	ὁ		o(
160201	P-	--------	ἐν	ἐν		e)n
160201	N-	----DSM-	Χριστῷ	Χριστός		Xristo/j
160201	N-	----DSM-	Ἰησοῦ	Ἰησοῦς	,	I)hsou=j
160202	C-	--------	καὶ	καί		kai/
160202	RR	----APN-	ἃ	ὅς		o(/j
160202	V-	2AAI-S--	ἤκουσας	ἀκούω		a)kou/w
160202	P-	--------	παρ	παρά		para/
160202	RP	----GS--	ἐμοῦ	ἐγώ		e)gw/
160202	P-	--------	διὰ	διά		dia/
160202	A-	----GPM-	πολλῶν	πολύς		polu/j
160202	N-	----GPM-	μαρτύρων	μάρτυς	,	ma/rtuj
160202	RD	----APN-	ταῦτα	οὗτος		ou(=toj
160202	V-	2AMD-S--	παράθου	παρατίθημι		parati/qhmi
160202	A-	----DPM-	πιστοῖς	πιστός		pisto/j
160202	N-	----DPM-	ἀνθρώποις	ἄνθρωπος	,	a)/nqrwpoj
160202	RR	----NPM-	οἵτινες	ὅστις		o(/stij
160202	A-	----NPM-	ἱκανοὶ	ἱκανός		i(kano/j
160202	V-	3FMI-P--	ἔσονται	εἰμί		ei)mi/
160202	D-	--------	καὶ	καί		kai/
160202	A-	----APM-	ἑτέρους	ἕτερος		e(/teroj
160202	V-	-AAN----	διδάξαι	διδάσκω	.	dida/skw
160203	V-	2AAD-S--	συγκακοπάθησον	συγκακοπαθέω		sugkakopaqe/w
160203	C-	--------	ὡς	ὡς		w(j
160203	A-	----NSM-	καλὸς	καλός		kalo/j
160203	N-	----NSM-	στρατιώτης	στρατιώτης		stratiw/thj
160203	N-	----GSM-	Χριστοῦ	Χριστός		Xristo/j
160203	N-	----GSM-	Ἰησοῦ	Ἰησοῦς	.	I)hsou=j
160204	A-	----NSM-	οὐδεὶς	οὐδείς		ou)dei/j
160204	V-	-PMPNSM-	στρατευόμενος	στρατεύομαι		strateu/omai
160204	V-	3PMI-S--	ἐμπλέκεται	ἐμπλέκομαι		e)mple/komai
160204	RA	----DPF-	ταῖς	ὁ		o(
160204	RA	----GSM-	τοῦ	ὁ		o(
160204	N-	----GSM-	βίου	βίος		bi/oj
160204	N-	----DPF-	πραγματείαις	πραγματεία	,	pragmatei/a
160204	C-	--------	ἵνα	ἵνα		i(/na
160204	RA	----DSM-	τῷ	ὁ		o(
160204	V-	-AAPDSM-	στρατολογήσαντι	στρατολογέω		stratologe/w
160204	V-	3AAS-S--	ἀρέσῃ	ἀρέσκω	·	a)re/skw
160205	C-	--------	ἐὰν	ἐάν		e)a/n
160205	C-	--------	δὲ	δέ		de/
160205	D-	--------	καὶ	καί		kai/
160205	V-	3PAS-S--	ἀθλῇ	ἀθλέω		a)qle/w
160205	RI	----NSM-	τις	τις	,	tij
160205	D-	--------	οὐ	οὐ		ou)
160205	V-	3PPI-S--	στεφανοῦται	στεφανόω		stefano/w
160205	C-	--------	ἐὰν	ἐάν		e)a/n
160205	D-	--------	μὴ	μή		mh/
160205	D-	--------	νομίμως	νομίμως		nomi/mwj
160205	V-	3AAS-S--	ἀθλήσῃ	ἀθλέω	·	a)qle/w
160206	RA	----ASM-	τὸν	ὁ		o(
160206	V-	-PAPASM-	κοπιῶντα	κοπιάω		kopia/w
160206	N-	----ASM-	γεωργὸν	γεωργός		gewrgo/j
160206	V-	3PAI-S--	δεῖ	δέω		de/w
160206	A-	----ASN-	πρῶτον	πρῶτος		prw=toj
160206	RA	----GPM-	τῶν	ὁ		o(
160206	N-	----GPM-	καρπῶν	καρπός		karpo/j
160206	V-	-PAN----	μεταλαμβάνειν	μεταλαμβάνω	.	metalamba/nw
160207	V-	2PAD-S--	νόει	νοέω		noe/w
160207	RR	----ASN-	ὃ	ὅς		o(/j
160207	V-	1PAI-S--	λέγω	λέγω	·	le/gw
160207	V-	3FAI-S--	δώσει	δίδωμι		di/dwmi
160207	C-	--------	γάρ	γάρ		ga/r
160207	RP	----DS--	σοι	σύ		su/
160207	RA	----NSM-	ὁ	ὁ		o(
160207	N-	----NSM-	κύριος	κύριος		ku/rioj
160207	N-	----ASF-	σύνεσιν	σύνεσις		su/nesij
160207	P-	--------	ἐν	ἐν		e)n
160207	A-	----DPN-	πᾶσιν	πᾶς	.	pa=j
160208	V-	2PAD-S--	Μνημόνευε	μνημονεύω		mnhmoneu/w
160208	N-	----ASM-	Ἰησοῦν	Ἰησοῦς		I)hsou=j
160208	N-	----ASM-	Χριστὸν	Χριστός		Xristo/j
160208	V-	-XPPASM-	ἐγηγερμένον	ἐγείρω		e)gei/rw
160208	P-	--------	ἐκ	ἐκ		e)k
160208	A-	----GPM-	νεκρῶν	νεκρός	,	nekro/j
160208	P-	--------	ἐκ	ἐκ		e)k
160208	N-	----GSN-	σπέρματος	σπέρμα		spe/rma
160208	N-	----GSM-	Δαυίδ	Δαυίδ	,	Daui/d
160208	P-	--------	κατὰ	κατά		kata/
160208	RA	----ASN-	τὸ	ὁ		o(
160208	N-	----ASN-	εὐαγγέλιόν	εὐαγγέλιον		eu)agge/lion
160208	RP	----GS--	μου	ἐγώ	·	e)gw/
160209	P-	--------	ἐν	ἐν		e)n
160209	RR	----DSN-	ᾧ	ὅς		o(/j
160209	V-	1PAI-S--	κακοπαθῶ	κακοπαθέω		kakopaqe/w
160209	P-	--------	μέχρι	μέχρι(ς)		me/xri[j]
160209	N-	----GPM-	δεσμῶν	δεσμός		desmo/j
160209	C-	--------	ὡς	ὡς		w(j
160209	A-	----NSM-	κακοῦργος	κακοῦργος	.	kakou=rgoj
160209	C-	--------	ἀλλὰ	ἀλλά		a)lla/
160209	RA	----NSM-	ὁ	ὁ		o(
160209	N-	----NSM-	λόγος	λόγος		lo/goj
160209	RA	----GSM-	τοῦ	ὁ		o(
160209	N-	----GSM-	θεοῦ	θεός		qeo/j
160209	D-	--------	οὐ	οὐ		ou)
160209	V-	3XPI-S--	δέδεται	δέω	·	de/w
160210	P-	--------	διὰ	διά		dia/
160210	RD	----ASN-	τοῦτο	οὗτος		ou(=toj
160210	A-	----APN-	πάντα	πᾶς		pa=j
160210	V-	1PAI-S--	ὑπομένω	ὑπομένω		u(pome/nw
160210	P-	--------	διὰ	διά		dia/
160210	RA	----APM-	τοὺς	ὁ		o(
160210	A-	----APM-	ἐκλεκτούς	ἐκλεκτός	,	e)klekto/j
160210	C-	--------	ἵνα	ἵνα		i(/na
160210	D-	--------	καὶ	καί		kai/
160210	RP	----NPM-	αὐτοὶ	αὐτός		au)to/j
160210	N-	----GSF-	σωτηρίας	σωτηρία		swthri/a
160210	V-	3AAS-P--	τύχωσιν	τυγχάνω		tugxa/nw
160210	RA	----GSF-	τῆς	ὁ		o(
160210	P-	--------	ἐν	ἐν		e)n
160210	N-	----DSM-	Χριστῷ	Χριστός		Xristo/j
160210	N-	----DSM-	Ἰησοῦ	Ἰησοῦς		I)hsou=j
160210	P-	--------	μετὰ	μετά		meta/
160210	N-	----GSF-	δόξης	δόξα		do/ca
160210	A-	----GSF-	αἰωνίου	αἰώνιος	.	ai)w/nioj
160211	A-	----NSM-	πιστὸς	πιστός		pisto/j
160211	RA	----NSM-	ὁ	ὁ		o(
160211	N-	----NSM-	λόγος	λόγος	·	lo/goj
160211	C-	--------	εἰ	εἰ		ei)
160211	C-	--------	γὰρ	γάρ		ga/r
160211	V-	1AAI-P--	συναπεθάνομεν	συναποθνῄσκω	,	sunapoqnh/|skw
160211	D-	--------	καὶ	καί		kai/
160211	V-	1FAI-P--	συζήσομεν	συζάω	·	suza/w
160212	C-	--------	εἰ	εἰ		ei)
160212	V-	1PAI-P--	ὑπομένομεν	ὑπομένω	,	u(pome/nw
160212	D-	--------	καὶ	καί		kai/
160212	V-	1FAI-P--	συμβασιλεύσομεν	συμβασιλεύω	·	sumbasileu/w
160212	C-	--------	εἰ	εἰ		ei)
160212	V-	1FMI-P--	ἀρνησόμεθα	ἀρνέομαι	,	a)rne/omai
160212	RD	----NSM-	κἀκεῖνος	κἀκεῖνος		ka)kei=noj
160212	V-	3FMI-S--	ἀρνήσεται	ἀρνέομαι		a)rne/omai
160212	RP	----AP--	ἡμᾶς	ἐγώ	·	e)gw/
